latent_index,spearman,p_value
7772,0.28542111091265027,0.0039962439731978236
7773,-0.20352418414431536,0.04225872282817111
7774,,
7775,-0.3754909285264184,0.00011833210042279241
7776,,
7777,,
7778,0.48617899352998717,2.928362287701613e-07
7779,0.52148684208691,2.648311848812829e-08
7780,,
7781,,
7782,,
7783,-0.04541895066746242,0.6536402215732289
7784,-0.19329364889215558,0.05399857325943467
7785,,
7786,-0.15475528631846844,0.12420179181215969
7787,,
7788,,
7789,,
7790,-0.253059583504852,0.011076661610997221
7791,,
7792,,
7793,,
7794,,
7795,,
7796,,
7797,,
7798,,
7799,,
7800,0.3228231877405394,0.0010535703746425006
7801,,
7802,,
7803,,
7804,,
7805,,
7806,-0.22077006394591223,0.02729624598696861
7807,,
7808,0.09872876143899578,0.3284379243681571
7809,,
7810,-0.23842998887844521,0.016899613640805167
7811,,
7812,,
7813,0.40806847948079195,2.5049210680795404e-05
7814,,
7815,0.5897022775721409,1.07923075351107e-10
7816,,
7817,,
7818,-0.3553647347704838,0.0002854654165689863
7819,0.44554256415753957,3.3987308636875383e-06
7820,,
7821,-0.09084390198899638,0.36871756652550325
7822,,
7823,-0.4403820016560179,4.539254669166807e-06
7824,,
7825,,
7826,,
7827,-0.23619174490976194,0.017991208979846237
7828,,
7829,0.3250914349795804,0.0009662843719022705
7830,-0.33525054232269225,0.0006506104243354464
7831,,
7832,0.3880682994603596,6.623692047971078e-05
7833,,
7834,,
7835,,
7836,,
7837,,
7838,-0.09319615838503882,0.35639622921143577
7839,,
7840,0.32117900852493836,0.001121266656181002
7841,0.14168288748825295,0.15968847318694623
7842,,
7843,,
7844,,
7845,0.3338823931943819,0.0006867491741299038
7846,,
7847,,
7848,0.38251169379011646,8.584117321973537e-05
7849,-0.01881805116833956,0.8525772496090613
7850,0.30784555517798345,0.0018345485026891651
7851,,
7852,,
7853,,
7854,,
7855,,
7856,,
7857,0.10628390379913882,0.2925881033941578
7858,,
7859,,
7860,-0.38366381937185157,8.137951705839552e-05
7861,0.3746790256887729,0.00012274976343393184
7862,0.18989669874785517,0.05844442030444118
7863,,
7864,,
7865,,
7866,,
7867,,
7868,,
7869,-0.24587680058122244,0.013669438114771419
7870,,
7871,,
7872,,
7873,,
7874,,
7875,0.24429817833515283,0.01430532244316229
7876,,
7877,,
7878,,
7879,,
7880,-0.4163313801372982,1.6454746129844743e-05
7881,,
7882,,
7883,,
7884,,
7885,,
7886,,
7887,,
7888,,
7889,,
7890,-0.44598661255883326,3.3144179581727207e-06
7891,0.4166554154571611,1.6182138819216097e-05
7892,,
7893,,
7894,,
7895,,
7896,0.4944538954946365,1.707980716397556e-07
7897,,
7898,,
7899,0.2929579324265006,0.0030970835164256315
7900,,
7901,,
7902,-0.17590917410710277,0.08000546163415388
7903,,
7904,,
7905,,
7906,,
7907,,
7908,,
7909,,
7910,,
7911,,
7912,0.07578226026943888,0.45363216973557696
7913,0.49987248612123425,1.1906478797017044e-07
7914,,
7915,,
7916,,
7917,,
7918,,
7919,-0.02693693612712892,0.790215341740797
7920,,
7921,-0.3870841921926276,6.937269628913682e-05
7922,-0.28413097028726986,0.004171648356255906
7923,,
7924,,
7925,,
7926,,
7927,0.24088425639370376,0.015768905330560246
7928,,
7929,0.47222747281366395,7.042271074224216e-07
7930,-0.0748578088019671,0.45917497408292796
7931,,
7932,,
7933,,
7934,,
7935,,
7936,0.48530707765058995,3.0969844837764017e-07
7937,,
7938,,
7939,,
7940,0.1768872807207633,0.0783155137195625
7941,0.43030441643492084,7.880362475053635e-06
7942,-0.01924409760741868,0.8492784920272625
7943,,
7944,,
7945,,
7946,,
7947,0.17442701255143317,0.08262177553284615
7948,-0.3321722067839939,0.0007345032948145671
7949,0.5088554652663249,6.455878930311069e-08
7950,,
7951,,
7952,,
7953,,
7954,0.4516212267320064,2.402341064933136e-06
7955,0.41058875419083746,2.206159829728406e-05
7956,,
7957,,
7958,,
7959,0.2915057741411886,0.0032546994745644665
7960,0.03042331614269183,0.7638127588825339
7961,,
7962,,
7963,,
7964,0.5475116787951653,3.749974410299809e-09
7965,,
7966,,
7967,0.015763718245927302,0.8762971272397403
7968,,
7969,,
7970,0.48018434011252176,4.2898220992449013e-07
7971,,
7972,,
7973,0.07470214253656224,0.46011197503144485
7974,,
7975,,
7976,,
7977,,
7978,0.19388113305135563,0.053258633131946134
7979,,
7980,,
7981,,
7982,,
7983,,
7984,,
7985,,
7986,0.4386778158997014,4.989249053063749e-06
7987,0.25398341799943075,0.010776604168973691
7988,0.2219161888735758,0.026486200348441093
7989,,
7990,0.06619321506312299,0.5129003824134322
7991,,
7992,0.42488831284330975,1.0523718104902174e-05
7993,,
7994,,
7995,,
7996,,
7997,,
7998,,
7999,0.16383585811517062,0.10335824722107469
8000,0.3331863173220836,0.0007058321824980761
8001,-0.4554676459918615,1.922111660093092e-06
8002,,
8003,0.39586314909928594,4.567941414858407e-05
8004,-0.3842758860871483,7.909797623408218e-05
8005,0.19390513566764175,0.05322857988496921
8006,,
8007,0.16648214656071836,0.09783018264909368
8008,0.29069568584153116,0.003345718180689263
8009,,
8010,0.14319960876315538,0.15522115100683112
8011,0.3460637209596017,0.0004206818099547072
8012,0.3044791882438513,0.0020700734667734593
8013,0.1666801681450791,0.09742605835807025
8014,,
8015,-0.2775722553870801,0.005174109213791555
8016,,
8017,,
8018,,
8019,,
8020,0.21107300696630868,0.0350306095125279
8021,,
8022,0.09869875816863809,0.32858565971790943
8023,,
8024,,
8025,,
8026,,
8027,,
8028,,
8029,-0.09852473920056354,0.32944336119746465
8030,-0.019118161396745877,0.8502533128270918
8031,,
8032,,
8033,-0.342673698230114,0.0004831212297326791
8034,,
8035,0.385926065956821,7.323992275366683e-05
8036,0.5241031272621001,2.191937476485654e-08
8037,0.22278628371394865,0.025884980520555965
8038,0.23673180377620026,0.017722402480930967
8039,,
8040,0.10188510548062417,0.3131332711002826
8041,0.11754081195326381,0.24415151657969608
8042,0.12288513916134897,0.2232148002369107
8043,0.09226005634987908,0.36126868077037744
8044,,
8045,,
8046,0.333168315359869,0.000706332081822214
8047,-0.17122266327723248,0.08851144084766865
8048,,
8049,-0.2938400285750164,0.0030047205403723625
8050,,
8051,-0.08246786849138993,0.4146710854002996
8052,,
8053,,
8054,-0.23951010661132183,0.016393638528138785
8055,0.4604601901793802,1.4331476847905183e-06
8056,-0.021440336997601162,0.8323160331614602
8057,-0.24927917143978381,0.012381964453629572
8058,-0.036021926391435706,0.7219859108611548
8059,,
8060,,
8061,,
8062,,
8063,,
8064,,
8065,0.4645646375643114,1.1219198245825312e-06
8066,0.2754540244998276,0.005540851306931287
8067,0.3282957842537811,0.0008541880730404077
8068,,
8069,,
8070,,
8071,,
8072,,
8073,,
8074,,
8075,-0.2772302181050025,0.005231825502217966
8076,,
8077,,
8078,,
8079,,
8080,,
8081,,
8082,0.1497943275877744,0.13687831746830534
8083,0.14797473832946983,0.14176640291755288
8084,,
8085,0.48970137746997927,2.3319038112739658e-07
8086,,
8087,,
8088,0.5345682679628603,1.0121016842156663e-08
8089,,
8090,,
8091,,
8092,,
8093,,
8094,,
8095,0.5039289282735931,9.050835482764565e-08
8096,,
8097,,
8098,,
8099,,
8100,,
8101,,
8102,,
8103,,
8104,,
8105,,
8106,,
8107,,
8108,0.2804285667251316,0.00471381979130802
8109,0.07050768534055799,0.4857523905891976
8110,-0.28640607748583424,0.0038667997178426566
8111,0.048053850926534296,0.6349499344208804
8112,,
8113,,
8114,-0.03272309704883964,0.7465411753526481
8115,,
8116,0.17470904329279538,0.08211874294934907
8117,,
8118,,
8119,-0.08757954617408033,0.38624287190757356
8120,,
8121,,
8122,,
8123,,
8124,,
8125,,
8126,0.048131246307797075,0.6344043153629727
8127,,
8128,,
8129,,
8130,0.2180097630730053,0.02933393623217063
8131,0.13448065839721232,0.1822145559633715
8132,,
8133,-0.4608082281155293,1.4038743724217265e-06
8134,0.22982505093986136,0.021434750406446493
8135,,
8136,0.1859482683687839,0.06398361327106826
8137,0.01377150109417707,0.8918291663578019
8138,,
8139,,
8140,-0.3196428410826249,0.0011880690812199166
8141,-0.1860922840665008,0.06377433276720869
8142,,
8143,,
8144,,
8145,0.5740045665210004,4.2855152984719443e-10
8146,-0.29783939974224694,0.002616233958142342
8147,,
8148,-0.12252735548671093,0.2245756252742395
8149,,
8150,,
8151,0.004566497748439542,0.9640347080590999
8152,,
8153,,
8154,,
8155,,
8156,0.11962903957015864,0.23581473142997136
8157,,
8158,,
8159,,
8160,,
8161,,
8162,,
8163,-0.0010261118462328014,0.9919158826408465
8164,,
8165,-0.1260677413889177,0.2113650376914935
8166,,
8167,0.43807775049254777,5.1574731311386205e-06
8168,0.4268385254165592,9.488198893270915e-06
8169,,
8170,-0.464470402613609,1.1282844071285215e-06
8171,0.09951484712236712,0.3245823756478329
8172,,
8173,,
8174,0.05303378068424268,0.6002513018874787
8175,,
8176,,
8177,,
8178,,
8179,0.30108881869343296,0.002334550098516432
8180,,
8181,0.17928154169530647,0.07429934288877575
8182,,
8183,,
8184,0.5540507891463168,2.2342652779627696e-09
8185,0.027747024426786393,0.784058096374906
8186,0.3872582111607022,6.880832384035725e-05
8187,,
8188,0.5456034708004165,4.352615473761855e-09
8189,-0.039322286130780974,0.6976983166273556
8190,-0.3184427102683175,0.0012427554193855173
8191,0.18552822258377633,0.06459720586946609
8192,,
8193,,
8194,-0.129458110939336,0.19924185358196544
8195,,
8196,0.2706775038588842,0.0064537961182096265
8197,,
8198,,
8199,,
8200,,
8201,,
8202,,
8203,,
8204,-0.24302648989724243,0.014836102719579882
8205,,
8206,,
8207,-0.11988706769523473,0.23479854696302038
8208,0.5479197232720298,3.6319155587975586e-09
8209,,
8210,,
8211,,
8212,-0.21054494940801347,0.03549996411857696
8213,0.1240515216208813,0.21881885035839
8214,,
8215,-0.0927221067133874,0.3588585701949196
8216,,
8217,0.03598592246700649,0.7222524463559894
8218,,
8219,0.25443108671601994,0.010633779815948673
8220,,
8221,-0.1513304950300878,0.13285218318612507
8222,,
8223,0.15574697642673893,0.12177955532326185
8224,0.37456944817831633,0.0001233575751338022
8225,,
8226,,
8227,,
8228,,
8229,,
8230,,
8231,,
8232,,
8233,-0.038884238383558783,0.7009050798735581
8234,,
8235,,
8236,,
8237,0.26531291911893023,0.007635837930299652
8238,,
8239,,
8240,,
8241,,
8242,-0.4184376097164076,1.475699900632379e-05
8243,,
8244,,
8245,0.06840145576144854,0.4989089682866813
8246,0.29594025750005437,0.0027946889029565616
8247,-0.2856611370755118,0.003964347791709402
8248,,
8249,,
8250,,
8251,,
8252,,
8253,-0.06237079841955402,0.5375863031369825
8254,,
8255,0.22986105486429056,0.021413790772543233
8256,,
8257,-0.4174535024486756,1.5528680544392406e-05
8258,,
8259,,
8260,,
8261,,
8262,,
8263,-0.3317461603449148,0.0007468631630207715
8264,,
8265,,
8266,,
8267,,
8268,,
8269,,
8270,,
8271,,
8272,0.05021347327062036,0.619799296641279
8273,0.2032421534029531,0.042551209339543
8274,-0.11904697612521956,0.2381182937227479
8275,,
8276,0.5323600272645347,1.1939618851195853e-08
8277,-0.05692220452259856,0.5737604781717693
8278,,
8279,,
8280,,
8281,0.41903767512356127,1.4304284745924783e-05
8282,,
8283,,
8284,0.2585545635382291,0.009394255884980267
8285,0.1549788927055822,0.12365241987236864
8286,-0.13470868325193075,0.18146755338395665
8287,0.5890542069324148,1.1441307991291533e-10
8288,,
8289,-0.2911457348968964,0.0032948744091700795
8290,0.09626849326966568,0.3406929934066173
8291,0.36999432939689064,0.00015137492882662487
8292,,
8293,,
8294,0.2117570815304639,0.03443034706728763
8295,0.07564424522579354,0.45445730928618866
8296,,
8297,,
8298,,
8299,-0.15008835963727968,0.1361006032481477
8300,0.31300611767950515,0.0015202888222007498
8301,,
8302,0.07467852846339915,0.46025420703401465
8303,-0.3196668436989111,0.0011869980375048517
8304,-0.09923881703507641,0.32593291427644333
8305,0.23355145711828576,0.019356571595389584
8306,,
8307,0.16929645332026913,0.0922091665015506
8308,,
8309,,
8310,,
8311,,
8312,-0.3517043357868463,0.0003329998480961347
8313,,
8314,,
8315,,
8316,-0.17603518784260502,0.07978611477936179
8317,,
8318,0.023733793083358642,0.8146845418074139
8319,,
8320,,
8321,,
8322,0.18722040703194973,0.06215415942252321
8323,,
8324,,
8325,,
8326,,
8327,,
8328,,
8329,-0.07413808105383778,0.4635160353941363
8330,,
8331,,
8332,,
8333,,
8334,,
8335,,
8336,,
8337,,
8338,0.04157853206167883,0.681266444630427
8339,,
8340,,
8341,,
8342,,
8343,-0.40445608572972674,2.99973727930586e-05
8344,,
8345,,
8346,,
8347,,
8348,,
8349,,
8350,,
8351,0.4043060693779383,3.0221425664140028e-05
8352,-0.14263828265332673,0.1568634518040231
8353,-0.14204581245618933,0.1586109061402552
8354,,
8355,,
8356,0.1913728596494532,0.05647699680224536
8357,,
8358,,
8359,-0.22483850740641423,0.024512788705874183
8360,,
8361,0.5452794354805536,4.4637584793140114e-09
8362,,
8363,-0.11515855228686368,0.2539083837255906
8364,,
8365,,
8366,,
8367,-0.05715245591217706,0.5722090951645183
8368,,
8369,0.4285007001118949,8.682047520702387e-06
8370,0.32966393338209143,0.0008100507021964815
8371,,
8372,,
8373,,
8374,,
8375,,
8376,,
8377,,
8378,,
8379,,
8380,0.40175579139753514,3.4278199018605096e-05
8381,,
8382,-0.1308922672624333,0.1942671539450827
8383,,
8384,,
8385,,
8386,,
8387,,
8388,,
8389,,
8390,,
8391,,
8392,,
8393,,
8394,,
8395,,
8396,,
8397,,
8398,,
8399,-0.01575171693778423,0.8763905595214323
8400,-0.04077444441609289,0.6871059085921245
8401,,
8402,,
8403,,
8404,,
8405,,
8406,,
8407,,
8408,,
8409,,
8410,-0.19417516510086094,0.05289144096728726
8411,,
8412,,
8413,,
8414,,
8415,,
8416,,
8417,,
8418,,
8419,,
8420,,
8421,0.22815086845390256,0.022428990900675766
8422,,
8423,,
8424,,
8425,0.2691413364165708,0.006774487671750341
8426,,
8427,0.32732367829419207,0.0008868713109190335
8428,,
8429,,
8430,,
8431,,
8432,,
8433,,
8434,,
8435,,
8436,0.1665841576799345,0.09762183302680388
8437,,
8438,0.0500574562647604,0.6208886105666682
8439,,
8440,,
8441,,
8442,,
8443,,
8444,,
8445,,
8446,,
8447,,
8448,0.10094900344546442,0.3176232765795328
8449,0.5282015739929596,1.6246113995699437e-08
8450,-0.1763352205461819,0.07926579717058362
8451,,
8452,,
8453,,
8454,,
8455,,
8456,,
8457,0.2088167610354108,0.037073125260336015
8458,,
8459,0.3423313141271057,0.000489878999601876
8460,,
8461,,
8462,,
8463,,
8464,,
8465,,
8466,,
8467,0.023798594047715144,0.8141876649188515
8468,,
8469,,
8470,,
8471,,
8472,0.531021881406582,1.3189539080323282e-08
8473,0.4267725182217723,9.521621636881926e-06
8474,,
8475,,
8476,,
8477,,
8478,,
8479,,
8480,,
8481,,
8482,-0.20729859555531202,0.03850292966232336
8483,,
8484,,
8485,0.42373618726157464,1.118445075137928e-05
8486,,
8487,0.3845648265795547,7.804173503558453e-05
8488,,
8489,0.19397714351650022,0.05313850382163759
8490,0.19407315398164482,0.05301859747935775
8491,0.38236767809239963,8.641460684327268e-05
8492,0.016141759452434127,0.8733548857382569
8493,,
8494,,
8495,-0.4471147355242822,3.109010471262459e-06
8496,,
8497,,
8498,,
8499,,
8500,,
8501,,
8502,,
8503,0.41417714532561645,1.8379579058693598e-05
8504,0.21871784025344665,0.028799312211548075
8505,,
8506,0.08528129566468172,0.398876560127282
8507,,
8508,,
8509,,
8510,,
8511,-0.01230734150072208,0.9032707273431624
8512,-0.3913866611619195,5.6609896381562367e-05
8513,,
8514,,
8515,,
8516,,
8517,0.23354545646421418,0.01935977349599168
8518,0.494717924273784,1.67845664850422e-07
8519,,
8520,,
8521,-0.26304467187988934,0.008190555838084604
8522,,
8523,,
8524,,
8525,,
8526,0.01495362994626983,0.882607550906656
8527,,
8528,,
8529,,
8530,,
8531,,
8532,-0.19991779104732169,0.04612764319100091
8533,,
8534,0.2753820166509691,0.005553714502033229
8535,0.2579381152650115,0.00957108910416532
8536,,
8537,,
8538,-0.2194499200501741,0.028255273040908954
8539,,
8540,,
8541,,
8542,,
8543,-0.5130739250786153,4.813462815864314e-08
8544,0.5962369898560445,5.945926976607592e-11
8545,0.5768908811294097,3.34392533052483e-10
8546,-0.4485488918473795,2.865207808654798e-06
8547,,
8548,,
8549,-0.15030438318385503,0.1355313651210324
8550,0.02891715197073608,0.7751878401817442
8551,,
8552,,
8553,,
8554,,
8555,,
8556,,
8557,,
8558,,
8559,,
8560,-0.18142977585291667,0.07083847798109782
8561,-0.6402277848544813,7.387470473810123e-13
8562,,
8563,-0.33248424079571376,0.0007255699725087167
8564,,
8565,-0.1844361035427566,0.06621494572471294
8566,,
8567,-0.19736751306691852,0.04903723486787372
8568,,
8569,-0.31922879595168885,0.0012066834919145246
8570,0.015121648260272862,0.8812981057399003
8571,0.3907985970629089,5.821473251800651e-05
8572,0.09973087066894244,0.32352793809004277
8573,,
8574,,
8575,,
8576,0.40844652068729875,2.457812299820202e-05
8577,,
8578,,
8579,,
8580,,
8581,,
8582,,
8583,,
8584,0.34320140896747864,0.0004728730723113145
8585,,
8586,,
8587,,
8588,,
8589,,
8590,,
8591,-0.042802665492272345,0.6724126049378389
8592,,
8593,,
8594,,
8595,,
8596,0.011821288520927594,0.9070734451801458
8597,0.3165165003113542,0.001335326396286638
8598,,
8599,,
8600,,
8601,,
8602,,
8603,,
8604,,
8605,0.36361563411884695,0.00020035304079522143
8606,,
8607,-0.10375654806436786,0.304280879735533
8608,,
8609,,
8610,-0.38242168397904347,8.619915295454521e-05
8611,,
8612,0.33118982635209826,0.000763289023404707
8613,-0.09092791114599788,0.36827307603108306
8614,,
8615,0.2587001983320967,0.009352900787700725
8616,,
8617,,
8618,,
8619,,
8620,-0.21432536147308168,0.03225338272767637
8621,0.47130337208664724,7.453566814500144e-07
8622,0.06777759109142237,0.5028414254696736
8623,,
8624,0.5743766070734357,4.1511970412636274e-10
8625,,
8626,,
8627,,
8628,,
8629,,
8630,,
8631,0.4043600752645822,3.014058687579953e-05
8632,,
8633,0.2788263920880313,0.0049672989162462475
8634,,
8635,,
8636,,
8637,,
8638,,
8639,-0.4156533062272146,1.703920466264652e-05
8640,0.436739604634595,5.5520652158822715e-06
8641,,
8642,,
8643,,
8644,,
8645,,
8646,,
8647,,
8648,-0.34533764181694576,0.000433394532023118
8649,0.15031638449199808,0.13549979395206133
8650,,
8651,,
8652,-0.12302632243669617,0.22267941333906383
8653,,
8654,,
8655,,
8656,,
8657,,
8658,,
8659,,
8660,0.4794522603157943,4.4923489793021765e-07
8661,,
8662,0.40024362657150786,3.69184708430446e-05
8663,,
8664,,
8665,,
8666,,
8667,,
8668,,
8669,-0.19905369686102037,0.04709701404235135
8670,,
8671,,
8672,,
8673,,
8674,,
8675,,
8676,-0.14989033805291896,0.13662399966974068
8677,-0.24599681366265316,0.013622117066969933
8678,-0.23733186918335394,0.01742779963302573
8679,,
8680,,
8681,,
8682,,
8683,,
8684,,
8685,,
8686,,
8687,,
8688,-0.1412133922654767,0.16109053523779526
8689,0.44511651771846045,3.481525628938403e-06
8690,-0.32770171950069893,0.0008740279028248067
8691,,
8692,0.055368035118070515,0.5842831031181362
8693,,
8694,0.24593680712193777,0.013645759751322076
8695,,
8696,0.6329369901575638,1.6046310788226985e-12
8697,-0.042377172154040334,0.6754850955387149
8698,,
8699,,
8700,,
8701,0.5676918784377437,7.312273227404935e-10
8702,,
8703,,
8704,,
8705,,
8706,,
8707,,
8708,,
8709,,
8710,,
8711,0.2628706529118148,0.00823454453335577
8712,,
8713,0.3639756733631392,0.00019723843313333624
8714,,
8715,,
8716,,
8717,,
8718,,
8719,,
8720,,
8721,0.11340636129797493,0.26125308091879024
8722,,
8723,0.17506308188301606,0.08149074147023126
8724,-0.20752061975595887,0.038290990842591084
8725,,
8726,,
8727,,
8728,,
8729,-0.3525144240865038,0.0003218916795393345
8730,,
8731,,
8732,,
8733,,
8734,,
8735,,
8736,0.1952132782552368,0.05161165027909729
8737,,
8738,,
8739,0.47301355849703525,6.709437729710977e-07
8740,,
8741,0.36718602329141137,0.00017138166378893462
8742,-0.26696909964267446,0.007252015932820858
8743,,
8744,,
8745,,
8746,,
8747,,
8748,,
8749,-0.08893569399424767,0.3789021859003362
8750,,
8751,,
8752,0.10959334944726871,0.2777320450515212
8753,,
8754,,
8755,-0.01948412377028015,0.8474211769061519
8756,0.12736388266836965,0.20666979039264627
8757,,
8758,-0.06543713265010935,0.5177367549145621
8759,,
8760,,
8761,,
8762,0.29136775909754326,0.003270047637679621
8763,-0.4331452128457444,6.757530408542448e-06
8764,,
8765,0.4808444120603908,4.114676560105821e-07
8766,,
8767,0.4620923680868382,1.3006888359998586e-06
8768,,
8769,,
8770,,
8771,0.28014053532969785,0.004758520868893105
8772,-0.18254589751022252,0.06909243619779785
8773,,
8774,0.18392604794667597,0.06698166188546999
8775,,
8776,,
8777,,
8778,0.4560077048582998,1.862450957325658e-06
8779,,
8780,,
8781,0.23582570501139818,0.018175392880000574
8782,0.46557434283195176,1.0558254233834543e-06
8783,-0.5936267053349259,7.556679291005705e-11
8784,,
8785,,
8786,0.5785410609990823,2.8985659007253514e-10
8787,,
8788,,
8789,,
8790,,
8791,0.5281655700685305,1.6289199110833906e-08
8792,,
8793,-0.09031584443070112,0.3715190257104125
8794,,
8795,,
8796,,
8797,0.8118644932626498,1.2323806616033265e-24
8798,,
8799,-0.020828270282304405,0.8370359046508317
8800,,
8801,,
8802,,
8803,0.3567628871691519,0.0002690235559627955
8804,,
8805,,
8806,0.4182215861698323,1.4923243200822896e-05
8807,0.16927743451917043,0.09224627649870652
8808,,
8809,,
8810,,
8811,,
8812,,
8813,,
8814,0.15270464481246976,0.12932774963833807
8815,,
8816,,
8817,,
8818,,
8819,-0.3970212753350926,4.319139061321858e-05
8820,,
8821,0.20267809192022865,0.04314124047756532
8822,,
8823,,
8824,,
8825,-0.13803904626163369,0.1708111958271935
8826,,
8827,0.5526818557218532,2.4923928689159944e-09
8828,,
8829,,
8830,,
8831,-0.7171741720137981,4.7415637634989e-17
8832,,
8833,0.38990449960624984,6.0736197439835087e-05
8834,0.27577805981969056,0.005483293913187403
8835,,
8836,0.0006240680234398324,0.9950832916376676
8837,-0.04073243983759214,0.6874114646592944
8838,-0.3438854835316338,0.00045988546657501576
8839,0.21895786641630813,0.028619968504818693
8840,,
8841,,
8842,,
8843,0.1039073259027321,0.3035748568070977
8844,-0.3564928577359327,0.0002721292674519374
8845,0.18307395506851779,0.06827856872995548
8846,-0.19755353334313616,0.04881999929903596
8847,-0.15625703202281957,0.12054797291314633
8848,,
8849,0.2892555288643623,0.0035131792627739744
8850,,
8851,,
8852,0.2105689520242996,0.03547851579775624
8853,,
8854,,
8855,,
8856,,
8857,0.0302552978286888,0.7650792572942522
8858,,
8859,,
8860,,
8861,-0.022256425951330178,0.8260321470837377
8862,,
8863,,
8864,0.45876200507713527,1.5844604400146176e-06
8865,,
8866,,
8867,-0.10201111921612645,0.312532004989027
8868,,
8869,,
8870,,
8871,,
8872,,
8873,0.38896839757109014,6.34849507093098e-05
8874,,
8875,,
8876,,
8877,,
8878,,
8879,-0.17380894518206488,0.08373276611791834
8880,,
8881,0.2944148133884171,0.0029458746271083325
8882,,
8883,,
8884,,
8885,,
8886,,
8887,,
8888,-0.09409625649576935,0.35174983557073625
8889,,
8890,,
8891,,
8892,0.37909732162341203,0.00010043566890677796
8893,,
8894,-0.5530022772706215,2.4295273861114894e-09
8895,,
8896,,
8897,0.27807631032908914,0.005090086005511095
8898,0.014485578928689955,0.8862569460648587
8899,,
8900,,
8901,,
8902,-0.22963903066364372,0.021543322251705403
8903,0.4240602225814376,1.0994782719435939e-05
8904,,
8905,,
8906,,
8907,,
8908,0.5070732710070784,7.299684367011143e-08
8909,,
8910,-0.3233692472610493,0.0010319246231528434
8911,,
8912,,
8913,,
8914,0.19350909249892037,0.05372624567583845
8915,,
8916,,
8917,-0.17805140761064142,0.0763415814593709
8918,,
8919,0.506353192518494,7.669603239868713e-08
8920,,
8921,,
8922,,
8923,,
8924,,
8925,,
8926,,
8927,0.3200628868676325,0.0011694521529050839
8928,,
8929,,
8930,,
8931,0.4366255922072358,5.5869687939301724e-06
8932,-0.21548348770888828,0.03131038056325565
8933,,
8934,,
8935,,
8936,,
8937,,
8938,,
8939,,
8940,,
8941,,
8942,-0.24581679404050705,0.013693152201313027
8943,0.1644479248304674,0.10205840100793137
8944,,
8945,,
8946,,
8947,,
8948,,
8949,,
8950,,
8951,0.4072883944514922,2.604814678931376e-05
8952,,
8953,-0.4375736955505386,5.3028988566161205e-06
8954,0.6393756919763229,8.097131517763432e-13
8955,-0.315820424439056,0.0013702902855128305
8956,,
8957,,
8958,,
8959,0.5087594548011803,6.498859539370136e-08
8960,,
8961,0.22113610384427598,0.02703528303712222
8962,0.3574409610792355,0.000261368394638321
8963,-0.38582405483760485,7.35900066484081e-05
8964,0.32820157082459084,0.0008573068081106282
8965,,
8966,,
8967,,
8968,,
8969,,
8970,0.16201765993149495,0.10729606082524269
8971,,
8972,0.5465395728355763,4.046229143088822e-09
8973,,
8974,0.2164675949766203,0.030527478118422286
8975,0.21415134250500711,0.03239712719735772
8976,-0.3295859248791615,0.0008125101835319727
8977,,
8978,,
8979,-0.3472938550442667,0.0003999235750016758
8980,,
8981,,
8982,,
8983,-0.19173889954781698,0.05599763163280772
8984,,
8985,,
8986,,
8987,,
8988,,
8989,-0.06516110256281865,0.5195081854494848
8990,-0.20474297966412228,0.041013929907198175
8991,-0.1084018158023132,0.28302145205429247
8992,,
8993,,
8994,-0.2502452767453013,0.012036230368582174
8995,,
8996,,
8997,-0.20761062956703194,0.03820534832169829
8998,,
8999,,
9000,,
9001,,
9002,0.18928463203255838,0.059276453845386136
9003,,
9004,0.0412304941255297,0.6837916908665262
9005,,
9006,,
9007,,
9008,,
9009,,
9010,,
9011,0.12791594284295102,0.20469277151049317
9012,0.40284190978448337,3.249192353303749e-05
9013,,
9014,,
9015,,
9016,,
9017,0.37927134059148665,9.963928594469843e-05
9018,,
9019,0.11610065497609497,0.25001840915786194
9020,0.43893584402477753,4.918514928633304e-06
9021,0.17481705506608305,0.0819267409939169
9022,,
9023,,
9024,,
9025,,
9026,,
9027,0.4093106148736001,2.3532326891619507e-05
9028,,
9029,,
9030,,
9031,,
9032,,
9033,-0.06859347669173774,0.4977018341170394
9034,,
9035,-0.058884418403991105,0.5606028756456132
9036,,
9037,0.3820496434266082,8.769358525793814e-05
9038,,
9039,,
9040,0.5257413058236295,1.945545873668895e-08
9041,,
9042,0.23244133611505144,0.01995673243543443
9043,,
9044,,
9045,,
9046,,
9047,,
9048,-0.10901388251760996,0.28029605448101386
9049,0.0837991341090121,0.4071524791988892
9050,,
9051,,
9052,,
9053,,
9054,-0.37471084349711864,0.0001225737957506311
9055,,
9056,,
9057,,
9058,,
9059,0.21593953741832508,0.03094548842940207
9060,,
9061,,
9062,,
9063,,
9064,,
9065,0.3642397021422868,0.0001949829195481379
9066,,
9067,,
9068,,
9069,,
9070,,
9071,,
9072,,
9073,0.18737042338373813,0.061941259281809435
9074,,
9075,,
9076,,
9077,0.5405989253047548,6.4059712322229055e-09
9078,,
9079,0.2523815095947684,0.011301522795666907
9080,0.2794144561870419,0.004872885472601397
9081,,
9082,-0.4904034539963491,2.2277291508594755e-07
9083,,
9084,,
9085,-0.3299519647775252,0.0008010283410699549
9086,0.37252660541507915,0.00013521303603336476
9087,,
9088,0.113172335789185,0.26224488856487616
9089,,
9090,,
9091,0.3653318211833065,0.00018590443738172315
9092,,
9093,,
9094,,
9095,,
